DischargeAirTemperature,times
77.6414489746,2017-06-19 01:20:00
77.5895385742,2017-06-19 01:21:00
77.2781677246,2017-06-19 01:22:00
76.9148864746,2017-06-19 01:23:00
76.8630065918,2017-06-19 01:24:00
76.7592163086,2017-06-19 01:25:00
76.7592163086,2017-06-19 01:26:00
76.9148864746,2017-06-19 01:27:00
77.122467041,2017-06-19 01:28:00
77.3300476074,2017-06-19 01:29:00
77.6414489746,2017-06-19 01:30:00
84.5956726074,2017-06-19 01:31:00
86.9829711914,2017-06-19 01:32:00
87.9949645996,2017-06-19 01:33:00
88.3323059082,2017-06-19 01:34:00
88.5398864746,2017-06-19 01:35:00
88.7474975586,2017-06-19 01:36:00
77.7971496582,2017-06-19 01:37:00
69.9087524414,2017-06-19 01:38:00
65.0044555664,2017-06-19 01:39:00
63.4734802246,2017-06-19 01:40:00
62.409576416,2017-06-19 01:41:00
61.890625,2017-06-19 01:42:00
61.6311035156,2017-06-19 01:43:00
61.3456726074,2017-06-19 01:44:00
61.0862121582,2017-06-19 01:45:00
60.8267211914,2017-06-19 01:46:00
60.7748413086,2017-06-19 01:47:00
60.6191101074,2017-06-19 01:48:00
60.6191101074,2017-06-19 01:49:00
60.5153198242,2017-06-19 01:50:00
63.3696899414,2017-06-19 01:51:00
73.126373291,2017-06-19 01:52:00
77.2781677246,2017-06-19 01:53:00
77.2262573242,2017-06-19 01:54:00
76.8630065918,2017-06-19 01:55:00
76.6813354492,2017-06-19 01:56:00
76.5256652832,2017-06-19 01:57:00
76.4737548828,2017-06-19 01:58:00
76.6294555664,2017-06-19 01:59:00
76.7592163086,2017-06-19 02:00:00
76.9148864746,2017-06-19 02:01:00
77.1743774414,2017-06-19 02:02:00
77.5376586914,2017-06-19 02:03:00
77.875,2017-06-19 02:04:00
78.1344604492,2017-06-19 02:05:00
78.4458618164,2017-06-19 02:06:00
78.8091430664,2017-06-19 02:07:00
83.7134399414,2017-06-19 02:08:00
86.8272705078,2017-06-19 02:09:00
87.7874145508,2017-06-19 02:10:00
88.0468444824,2017-06-19 02:11:00
88.3063354492,2017-06-19 02:12:00
88.4360961914,2017-06-19 02:13:00
81.3521118164,2017-06-19 02:14:00
70.4277038574,2017-06-19 02:15:00
65.2898864746,2017-06-19 02:16:00
63.5772705078,2017-06-19 02:17:00
62.3057861328,2017-06-19 02:18:00
61.683013916,2017-06-19 02:19:00
61.3975830078,2017-06-19 02:20:00
61.0862121582,2017-06-19 02:21:00
60.8267211914,2017-06-19 02:22:00
60.6191101074,2017-06-19 02:23:00
60.3855895996,2017-06-19 02:24:00
60.229888916,2017-06-19 02:25:00
60.0741882324,2017-06-19 02:26:00
59.9703979492,2017-06-19 02:27:00
59.8147277832,2017-06-19 02:28:00
59.7109069824,2017-06-19 02:29:00
64.7449951172,2017-06-19 02:30:00
71.491607666,2017-06-19 02:31:00
75.4098510742,2017-06-19 02:32:00
75.3579711914,2017-06-19 02:33:00
75.0984802246,2017-06-19 02:34:00
74.9428100586,2017-06-19 02:35:00
74.8908996582,2017-06-19 02:36:00
74.8390197754,2017-06-19 02:37:00
74.9428100586,2017-06-19 02:38:00
75.150390625,2017-06-19 02:39:00
75.3579711914,2017-06-19 02:40:00
75.643371582,2017-06-19 02:41:00
75.9028930664,2017-06-19 02:42:00
76.1623840332,2017-06-19 02:43:00
82.5457458496,2017-06-19 02:44:00
85.3481750488,2017-06-19 02:45:00
86.1526184082,2017-06-19 02:46:00
86.5158996582,2017-06-19 02:47:00
86.723449707,2017-06-19 02:48:00
86.8272705078,2017-06-19 02:49:00
76.2661743164,2017-06-19 02:50:00
67.0284423828,2017-06-19 02:51:00
63.4215698242,2017-06-19 02:52:00
62.0982055664,2017-06-19 02:53:00
61.1381225586,2017-06-19 02:54:00
60.5672302246,2017-06-19 02:55:00
60.2817993164,2017-06-19 02:56:00
59.8666381836,2017-06-19 02:57:00
59.7109069824,2017-06-19 02:58:00
59.503326416,2017-06-19 02:59:00
59.321685791,2017-06-19 03:00:00
59.2178955078,2017-06-19 03:01:00
61.7349243164,2017-06-19 03:02:00
70.064453125,2017-06-19 03:03:00
73.8270263672,2017-06-19 03:04:00
73.9308166504,2017-06-19 03:05:00
74.0346069336,2017-06-19 03:06:00
74.0864868164,2017-06-19 03:07:00
74.1902770996,2017-06-19 03:08:00
74.4237976074,2017-06-19 03:09:00
74.6313781738,2017-06-19 03:10:00
74.8390197754,2017-06-19 03:11:00
75.150390625,2017-06-19 03:12:00
75.5395812988,2017-06-19 03:13:00
75.8769226074,2017-06-19 03:14:00
76.214263916,2017-06-19 03:15:00
76.6294555664,2017-06-19 03:16:00
77.0705871582,2017-06-19 03:17:00
77.3819580078,2017-06-19 03:18:00
77.7971496582,2017-06-19 03:19:00
77.9787902832,2017-06-19 03:20:00
78.4458618164,2017-06-19 03:21:00
78.8091430664,2017-06-19 03:22:00
79.146484375,2017-06-19 03:23:00
79.9249267578,2017-06-19 03:24:00
82.9609375,2017-06-19 03:25:00
84.388092041,2017-06-19 03:26:00
84.8811340332,2017-06-19 03:27:00
85.1925354004,2017-06-19 03:28:00
85.3481750488,2017-06-19 03:29:00
84.8032836914,2017-06-19 03:30:00
72.1922302246,2017-06-19 03:31:00
64.589263916,2017-06-19 03:32:00
62.2019958496,2017-06-19 03:33:00
60.6191101074,2017-06-19 03:34:00
59.7628479004,2017-06-19 03:35:00
59.3476257324,2017-06-19 03:36:00
58.8546142578,2017-06-19 03:37:00
58.5432434082,2017-06-19 03:38:00
58.3356323242,2017-06-19 03:39:00
58.050201416,2017-06-19 03:40:00
58.2837524414,2017-06-19 03:41:00
65.7050476074,2017-06-19 03:42:00
69.8049621582,2017-06-19 03:43:00
70.3758239746,2017-06-19 03:44:00
70.6871948242,2017-06-19 03:45:00
70.97265625,2017-06-19 03:46:00
71.2840270996,2017-06-19 03:47:00
71.647277832,2017-06-19 03:48:00
72.0884399414,2017-06-19 03:49:00
72.6073913574,2017-06-19 03:50:00
72.8669128418,2017-06-19 03:51:00
73.308013916,2017-06-19 03:52:00
73.7231750488,2017-06-19 03:53:00
73.9826965332,2017-06-19 03:54:00
74.2940673828,2017-06-19 03:55:00
74.6832885742,2017-06-19 03:56:00
74.9428100586,2017-06-19 03:57:00
75.2022705078,2017-06-19 03:58:00
75.5395812988,2017-06-19 03:59:00
75.7471923828,2017-06-19 04:00:00
76.0066833496,2017-06-19 04:01:00
76.3180541992,2017-06-19 04:02:00
76.4737548828,2017-06-19 04:03:00
76.6813354492,2017-06-19 04:04:00
76.8630065918,2017-06-19 04:05:00
77.0705871582,2017-06-19 04:06:00
78.2901611328,2017-06-19 04:07:00
80.41796875,2017-06-19 04:08:00
81.300201416,2017-06-19 04:09:00
81.7413635254,2017-06-19 04:10:00
81.9489440918,2017-06-19 04:11:00
82.1046142578,2017-06-19 04:12:00
74.5275878906,2017-06-19 04:13:00
64.2778930664,2017-06-19 04:14:00
60.5672302246,2017-06-19 04:15:00
59.2698059082,2017-06-19 04:16:00
58.3356323242,2017-06-19 04:17:00
64.4854736328,2017-06-19 04:18:00
70.3758239746,2017-06-19 04:19:00
72.244140625,2017-06-19 04:20:00
72.5555114746,2017-06-19 04:21:00
72.7631225586,2017-06-19 04:22:00
72.9187927246,2017-06-19 04:23:00
73.2301635742,2017-06-19 04:24:00
73.5675048828,2017-06-19 04:25:00
73.7751159668,2017-06-19 04:26:00
74.1383972168,2017-06-19 04:27:00
74.4757080078,2017-06-19 04:28:00
74.6313781738,2017-06-19 04:29:00
74.8908996582,2017-06-19 04:30:00
75.2541809082,2017-06-19 04:31:00
75.4617614746,2017-06-19 04:32:00
75.5914916992,2017-06-19 04:33:00
75.8510131836,2017-06-19 04:34:00
76.05859375,2017-06-19 04:35:00
76.3699645996,2017-06-19 04:36:00
76.4737548828,2017-06-19 04:37:00
76.7072753906,2017-06-19 04:38:00
76.8630065918,2017-06-19 04:39:00
76.9148864746,2017-06-19 04:40:00
77.1743774414,2017-06-19 04:41:00
77.3300476074,2017-06-19 04:42:00
77.485748291,2017-06-19 04:43:00
77.6414489746,2017-06-19 04:44:00
77.7971496582,2017-06-19 04:45:00
77.9269104004,2017-06-19 04:46:00
78.0825805664,2017-06-19 04:47:00
78.2382507324,2017-06-19 04:48:00
78.3420410156,2017-06-19 04:49:00
78.4977416992,2017-06-19 04:50:00
78.6534423828,2017-06-19 04:51:00
78.7572631836,2017-06-19 04:52:00
78.9129333496,2017-06-19 04:53:00
78.7572631836,2017-06-19 04:54:00
79.2502746582,2017-06-19 04:55:00
80.0287475586,2017-06-19 04:56:00
80.6255493164,2017-06-19 04:57:00
80.936920166,2017-06-19 04:58:00
81.0407409668,2017-06-19 04:59:00
80.573638916,2017-06-19 05:00:00
67.7290344238,2017-06-19 05:01:00
62.2019958496,2017-06-19 05:02:00
58.9065246582,2017-06-19 05:03:00
57.479309082,2017-06-19 05:04:00
61.8387145996,2017-06-19 05:05:00
66.224029541,2017-06-19 05:06:00
70.1163330078,2017-06-19 05:07:00
70.583404541,2017-06-19 05:08:00
70.8428955078,2017-06-19 05:09:00
71.128326416,2017-06-19 05:10:00
71.4397277832,2017-06-19 05:11:00
71.7510986328,2017-06-19 05:12:00
72.0625,2017-06-19 05:13:00
72.399810791,2017-06-19 05:14:00
72.6593017578,2017-06-19 05:15:00
72.9187927246,2017-06-19 05:16:00
73.2301635742,2017-06-19 05:17:00
73.4637145996,2017-06-19 05:18:00
73.671295166,2017-06-19 05:19:00
73.9308166504,2017-06-19 05:20:00
74.1902770996,2017-06-19 05:21:00
74.397857666,2017-06-19 05:22:00
74.4757080078,2017-06-19 05:23:00
74.787109375,2017-06-19 05:24:00
74.9428100586,2017-06-19 05:25:00
75.0984802246,2017-06-19 05:26:00
75.306060791,2017-06-19 05:27:00
75.4617614746,2017-06-19 05:28:00
75.5914916992,2017-06-19 05:29:00
75.7991027832,2017-06-19 05:30:00
76.05859375,2017-06-19 05:31:00
76.214263916,2017-06-19 05:32:00
76.3699645996,2017-06-19 05:33:00
76.577545166,2017-06-19 05:34:00
76.7592163086,2017-06-19 05:35:00
76.8110961914,2017-06-19 05:36:00
76.966796875,2017-06-19 05:37:00
77.1743774414,2017-06-19 05:38:00
77.3300476074,2017-06-19 05:39:00
77.4338684082,2017-06-19 05:40:00
77.6414489746,2017-06-19 05:41:00
77.6933288574,2017-06-19 05:42:00
77.8490600586,2017-06-19 05:43:00
77.9787902832,2017-06-19 05:44:00
78.1344604492,2017-06-19 05:45:00
78.212310791,2017-06-19 05:46:00
78.2901611328,2017-06-19 05:47:00
78.393951416,2017-06-19 05:48:00
78.4458618164,2017-06-19 05:49:00
78.6015319824,2017-06-19 05:50:00
78.7053222656,2017-06-19 05:51:00
78.7572631836,2017-06-19 05:52:00
78.8091430664,2017-06-19 05:53:00
78.9129333496,2017-06-19 05:54:00
79.0426940918,2017-06-19 05:55:00
79.0426940918,2017-06-19 05:56:00
79.146484375,2017-06-19 05:57:00
79.1983642578,2017-06-19 05:58:00
79.2502746582,2017-06-19 05:59:00
79.2502746582,2017-06-19 06:00:00
79.3540649414,2017-06-19 06:01:00
79.4059448242,2017-06-19 06:02:00
79.5097351074,2017-06-19 06:03:00
79.5097351074,2017-06-19 06:04:00
79.5616455078,2017-06-19 06:05:00
79.665435791,2017-06-19 06:06:00
79.7173156738,2017-06-19 06:07:00
79.8211364746,2017-06-19 06:08:00
79.8211364746,2017-06-19 06:09:00
79.8211364746,2017-06-19 06:10:00
79.8211364746,2017-06-19 06:11:00
79.873046875,2017-06-19 06:12:00
79.873046875,2017-06-19 06:13:00
79.9768371582,2017-06-19 06:14:00
79.9768371582,2017-06-19 06:15:00
80.0287475586,2017-06-19 06:16:00
80.0287475586,2017-06-19 06:17:00
80.0287475586,2017-06-19 06:18:00
80.0287475586,2017-06-19 06:19:00
80.1325378418,2017-06-19 06:20:00
80.1325378418,2017-06-19 06:21:00
80.1844177246,2017-06-19 06:22:00
80.1844177246,2017-06-19 06:23:00
80.1844177246,2017-06-19 06:24:00
80.2622680664,2017-06-19 06:25:00
80.3141479492,2017-06-19 06:26:00
80.3660583496,2017-06-19 06:27:00
80.3141479492,2017-06-19 06:28:00
80.3141479492,2017-06-19 06:29:00
80.3141479492,2017-06-19 06:30:00
80.3141479492,2017-06-19 06:31:00
80.41796875,2017-06-19 06:32:00
80.41796875,2017-06-19 06:33:00
80.3660583496,2017-06-19 06:34:00
80.41796875,2017-06-19 06:35:00
80.41796875,2017-06-19 06:36:00
80.41796875,2017-06-19 06:37:00
80.4698486328,2017-06-19 06:38:00
80.41796875,2017-06-19 06:39:00
80.41796875,2017-06-19 06:40:00
80.41796875,2017-06-19 06:41:00
80.41796875,2017-06-19 06:42:00
80.41796875,2017-06-19 06:43:00
80.4698486328,2017-06-19 06:44:00
80.5217590332,2017-06-19 06:45:00
80.5217590332,2017-06-19 06:46:00
80.5217590332,2017-06-19 06:47:00
80.573638916,2017-06-19 06:48:00
80.6255493164,2017-06-19 06:49:00
80.573638916,2017-06-19 06:50:00
80.6255493164,2017-06-19 06:51:00
80.573638916,2017-06-19 06:52:00
80.6255493164,2017-06-19 06:53:00
80.6255493164,2017-06-19 06:54:00
80.6255493164,2017-06-19 06:55:00
80.6774291992,2017-06-19 06:56:00
80.6774291992,2017-06-19 06:57:00
80.7033691406,2017-06-19 06:58:00
80.729309082,2017-06-19 06:59:00
80.729309082,2017-06-19 07:00:00
80.78125,2017-06-19 07:01:00
80.729309082,2017-06-19 07:02:00
80.78125,2017-06-19 07:03:00
80.78125,2017-06-19 07:04:00
80.78125,2017-06-19 07:05:00
80.8331298828,2017-06-19 07:06:00
80.8331298828,2017-06-19 07:07:00
80.8331298828,2017-06-19 07:08:00
80.8331298828,2017-06-19 07:09:00
80.8331298828,2017-06-19 07:10:00
80.8331298828,2017-06-19 07:11:00
80.8331298828,2017-06-19 07:12:00
80.8850402832,2017-06-19 07:13:00
80.8331298828,2017-06-19 07:14:00
80.8850402832,2017-06-19 07:15:00
80.8850402832,2017-06-19 07:16:00
80.8850402832,2017-06-19 07:17:00
80.8850402832,2017-06-19 07:18:00
80.8850402832,2017-06-19 07:19:00
80.936920166,2017-06-19 07:20:00
80.936920166,2017-06-19 07:21:00
80.8850402832,2017-06-19 07:22:00
80.936920166,2017-06-19 07:23:00
80.936920166,2017-06-19 07:24:00
80.8850402832,2017-06-19 07:25:00
80.9888305664,2017-06-19 07:26:00
80.936920166,2017-06-19 07:27:00
80.936920166,2017-06-19 07:28:00
80.936920166,2017-06-19 07:29:00
80.936920166,2017-06-19 07:30:00
80.936920166,2017-06-19 07:31:00
80.936920166,2017-06-19 07:32:00
80.8850402832,2017-06-19 07:33:00
80.936920166,2017-06-19 07:34:00
80.936920166,2017-06-19 07:35:00
80.8850402832,2017-06-19 07:36:00
80.936920166,2017-06-19 07:37:00
80.8850402832,2017-06-19 07:38:00
80.936920166,2017-06-19 07:39:00
80.8850402832,2017-06-19 07:40:00
80.8331298828,2017-06-19 07:41:00
80.8850402832,2017-06-19 07:42:00
80.8850402832,2017-06-19 07:43:00
80.8850402832,2017-06-19 07:44:00
80.936920166,2017-06-19 07:45:00
80.8850402832,2017-06-19 07:46:00
80.936920166,2017-06-19 07:47:00
80.936920166,2017-06-19 07:48:00
80.8850402832,2017-06-19 07:49:00
80.8850402832,2017-06-19 07:50:00
80.8850402832,2017-06-19 07:51:00
80.936920166,2017-06-19 07:52:00
80.936920166,2017-06-19 07:53:00
80.8850402832,2017-06-19 07:54:00
80.936920166,2017-06-19 07:55:00
80.936920166,2017-06-19 07:56:00
80.936920166,2017-06-19 07:57:00
80.8850402832,2017-06-19 07:58:00
80.8331298828,2017-06-19 07:59:00
80.8331298828,2017-06-19 08:00:00
80.936920166,2017-06-19 08:01:00
80.8850402832,2017-06-19 08:02:00
80.8331298828,2017-06-19 08:03:00
80.8331298828,2017-06-19 08:04:00
80.8850402832,2017-06-19 08:05:00
80.8331298828,2017-06-19 08:06:00
80.8331298828,2017-06-19 08:07:00
80.8331298828,2017-06-19 08:08:00
80.8850402832,2017-06-19 08:09:00
80.8331298828,2017-06-19 08:10:00
80.8331298828,2017-06-19 08:11:00
80.8850402832,2017-06-19 08:12:00
80.8331298828,2017-06-19 08:13:00
80.8331298828,2017-06-19 08:14:00
80.8331298828,2017-06-19 08:15:00
80.8331298828,2017-06-19 08:16:00
80.729309082,2017-06-19 08:17:00
80.729309082,2017-06-19 08:18:00
80.78125,2017-06-19 08:19:00
80.729309082,2017-06-19 08:20:00
80.78125,2017-06-19 08:21:00
80.78125,2017-06-19 08:22:00
80.729309082,2017-06-19 08:23:00
80.729309082,2017-06-19 08:24:00
80.729309082,2017-06-19 08:25:00
80.729309082,2017-06-19 08:26:00
80.6774291992,2017-06-19 08:27:00
80.6774291992,2017-06-19 08:28:00
80.6774291992,2017-06-19 08:29:00
80.6255493164,2017-06-19 08:30:00
80.6255493164,2017-06-19 08:31:00
80.6255493164,2017-06-19 08:32:00
80.573638916,2017-06-19 08:33:00
80.5217590332,2017-06-19 08:34:00
80.5217590332,2017-06-19 08:35:00
80.5217590332,2017-06-19 08:36:00
80.4698486328,2017-06-19 08:37:00
80.41796875,2017-06-19 08:38:00
80.3660583496,2017-06-19 08:39:00
80.41796875,2017-06-19 08:40:00
80.4698486328,2017-06-19 08:41:00
80.41796875,2017-06-19 08:42:00
80.41796875,2017-06-19 08:43:00
80.4698486328,2017-06-19 08:44:00
80.41796875,2017-06-19 08:45:00
80.41796875,2017-06-19 08:46:00
80.41796875,2017-06-19 08:47:00
80.4698486328,2017-06-19 08:48:00
80.41796875,2017-06-19 08:49:00
80.4698486328,2017-06-19 08:50:00
80.41796875,2017-06-19 08:51:00
80.41796875,2017-06-19 08:52:00
80.41796875,2017-06-19 08:53:00
80.41796875,2017-06-19 08:54:00
80.41796875,2017-06-19 08:55:00
80.41796875,2017-06-19 08:56:00
80.41796875,2017-06-19 08:57:00
80.41796875,2017-06-19 08:58:00
80.41796875,2017-06-19 08:59:00
80.3660583496,2017-06-19 09:00:00
80.3660583496,2017-06-19 09:01:00
80.3660583496,2017-06-19 09:02:00
80.3141479492,2017-06-19 09:03:00
80.3660583496,2017-06-19 09:04:00
80.3141479492,2017-06-19 09:05:00
80.3141479492,2017-06-19 09:06:00
80.3141479492,2017-06-19 09:07:00
80.2622680664,2017-06-19 09:08:00
80.2622680664,2017-06-19 09:09:00
80.210357666,2017-06-19 09:10:00
80.210357666,2017-06-19 09:11:00
80.210357666,2017-06-19 09:12:00
80.210357666,2017-06-19 09:13:00
80.1844177246,2017-06-19 09:14:00
80.1844177246,2017-06-19 09:15:00
80.1325378418,2017-06-19 09:16:00
80.1325378418,2017-06-19 09:17:00
80.1325378418,2017-06-19 09:18:00
80.0287475586,2017-06-19 09:19:00
80.0287475586,2017-06-19 09:20:00
80.0287475586,2017-06-19 09:21:00
79.9249267578,2017-06-19 09:22:00
79.9768371582,2017-06-19 09:23:00
79.9768371582,2017-06-19 09:24:00
79.9249267578,2017-06-19 09:25:00
79.9249267578,2017-06-19 09:26:00
79.873046875,2017-06-19 09:27:00
79.873046875,2017-06-19 09:28:00
79.8211364746,2017-06-19 09:29:00
79.8211364746,2017-06-19 09:30:00
79.8211364746,2017-06-19 09:31:00
79.7692565918,2017-06-19 09:32:00
79.7692565918,2017-06-19 09:33:00
79.7692565918,2017-06-19 09:34:00
79.7692565918,2017-06-19 09:35:00
79.7692565918,2017-06-19 09:36:00
79.7173156738,2017-06-19 09:37:00
79.665435791,2017-06-19 09:38:00
79.665435791,2017-06-19 09:39:00
79.665435791,2017-06-19 09:40:00
79.6135253906,2017-06-19 09:41:00
79.6135253906,2017-06-19 09:42:00
79.6135253906,2017-06-19 09:43:00
79.6135253906,2017-06-19 09:44:00
79.6135253906,2017-06-19 09:45:00
79.6135253906,2017-06-19 09:46:00
79.6135253906,2017-06-19 09:47:00
79.5097351074,2017-06-19 09:48:00
79.6135253906,2017-06-19 09:49:00
79.5616455078,2017-06-19 09:50:00
79.6135253906,2017-06-19 09:51:00
79.5097351074,2017-06-19 09:52:00
79.5616455078,2017-06-19 09:53:00
79.5097351074,2017-06-19 09:54:00
79.5097351074,2017-06-19 09:55:00
79.5616455078,2017-06-19 09:56:00
79.5097351074,2017-06-19 09:57:00
79.4578552246,2017-06-19 09:58:00
79.5097351074,2017-06-19 09:59:00
79.5097351074,2017-06-19 10:00:00
79.5097351074,2017-06-19 10:01:00
79.5097351074,2017-06-19 10:02:00
79.5616455078,2017-06-19 10:03:00
79.5097351074,2017-06-19 10:04:00
79.5097351074,2017-06-19 10:05:00
79.5097351074,2017-06-19 10:06:00
79.4578552246,2017-06-19 10:07:00
79.5097351074,2017-06-19 10:08:00
79.4578552246,2017-06-19 10:09:00
79.4578552246,2017-06-19 10:10:00
79.5097351074,2017-06-19 10:11:00
79.5097351074,2017-06-19 10:12:00
79.4578552246,2017-06-19 10:13:00
79.5097351074,2017-06-19 10:14:00
79.5097351074,2017-06-19 10:15:00
79.4578552246,2017-06-19 10:16:00
79.4578552246,2017-06-19 10:17:00
79.5097351074,2017-06-19 10:18:00
79.4578552246,2017-06-19 10:19:00
79.4059448242,2017-06-19 10:20:00
79.5097351074,2017-06-19 10:21:00
79.4578552246,2017-06-19 10:22:00
79.4059448242,2017-06-19 10:23:00
79.4059448242,2017-06-19 10:24:00
79.4059448242,2017-06-19 10:25:00
79.3540649414,2017-06-19 10:26:00
79.3540649414,2017-06-19 10:27:00
79.4059448242,2017-06-19 10:28:00
79.4059448242,2017-06-19 10:29:00
79.4059448242,2017-06-19 10:30:00
79.4578552246,2017-06-19 10:31:00
79.4059448242,2017-06-19 10:32:00
79.3540649414,2017-06-19 10:33:00
79.3540649414,2017-06-19 10:34:00
79.3540649414,2017-06-19 10:35:00
79.4059448242,2017-06-19 10:36:00
79.3540649414,2017-06-19 10:37:00
79.2502746582,2017-06-19 10:38:00
79.3540649414,2017-06-19 10:39:00
79.302154541,2017-06-19 10:40:00
79.2502746582,2017-06-19 10:41:00
79.2502746582,2017-06-19 10:42:00
79.2502746582,2017-06-19 10:43:00
79.1983642578,2017-06-19 10:44:00
79.2502746582,2017-06-19 10:45:00
79.302154541,2017-06-19 10:46:00
79.1983642578,2017-06-19 10:47:00
79.146484375,2017-06-19 10:48:00
79.146484375,2017-06-19 10:49:00
79.0945739746,2017-06-19 10:50:00
79.0945739746,2017-06-19 10:51:00
79.0945739746,2017-06-19 10:52:00
79.0426940918,2017-06-19 10:53:00
79.0167236328,2017-06-19 10:54:00
79.0426940918,2017-06-19 10:55:00
79.0426940918,2017-06-19 10:56:00
79.0167236328,2017-06-19 10:57:00
79.0167236328,2017-06-19 10:58:00
79.0167236328,2017-06-19 10:59:00
78.9129333496,2017-06-19 11:00:00
78.96484375,2017-06-19 11:01:00
78.96484375,2017-06-19 11:02:00
78.8610534668,2017-06-19 11:03:00
78.8610534668,2017-06-19 11:04:00
78.8610534668,2017-06-19 11:05:00
78.8091430664,2017-06-19 11:06:00
78.8091430664,2017-06-19 11:07:00
78.8091430664,2017-06-19 11:08:00
78.7053222656,2017-06-19 11:09:00
78.7053222656,2017-06-19 11:10:00
78.6534423828,2017-06-19 11:11:00
78.6534423828,2017-06-19 11:12:00
78.6015319824,2017-06-19 11:13:00
78.6015319824,2017-06-19 11:14:00
78.5496520996,2017-06-19 11:15:00
78.5496520996,2017-06-19 11:16:00
78.5496520996,2017-06-19 11:17:00
78.4977416992,2017-06-19 11:18:00
78.393951416,2017-06-19 11:19:00
78.393951416,2017-06-19 11:20:00
78.3420410156,2017-06-19 11:21:00
78.2901611328,2017-06-19 11:22:00
78.2382507324,2017-06-19 11:23:00
78.1863708496,2017-06-19 11:24:00
78.0825805664,2017-06-19 11:25:00
78.1344604492,2017-06-19 11:26:00
78.0307006836,2017-06-19 11:27:00
78.0307006836,2017-06-19 11:28:00
77.9269104004,2017-06-19 11:29:00
77.9269104004,2017-06-19 11:30:00
77.9269104004,2017-06-19 11:31:00
77.875,2017-06-19 11:32:00
77.7971496582,2017-06-19 11:33:00
77.7971496582,2017-06-19 11:34:00
77.7452697754,2017-06-19 11:35:00
77.7452697754,2017-06-19 11:36:00
77.6933288574,2017-06-19 11:37:00
77.6933288574,2017-06-19 11:38:00
77.6414489746,2017-06-19 11:39:00
77.5895385742,2017-06-19 11:40:00
77.5376586914,2017-06-19 11:41:00
77.5376586914,2017-06-19 11:42:00
77.5376586914,2017-06-19 11:43:00
77.485748291,2017-06-19 11:44:00
77.485748291,2017-06-19 11:45:00
77.4338684082,2017-06-19 11:46:00
77.485748291,2017-06-19 11:47:00
77.3300476074,2017-06-19 11:48:00
77.3300476074,2017-06-19 11:49:00
77.3300476074,2017-06-19 11:50:00
